title  Photometry data for APASS_J085815.7-430955 from search centered on 134.5651678 -43.16525496 using the apass calibration catalog
Median of Right Ascension  134.56543, rms   0.00273
Median of Declination      -43.16530, rms   0.00141
Median of magcal_magdep        12.70, rms      0.31
Median of magcal_local_rms      0.16, rms      0.26
Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	NUMBER	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
2424269.519885	1925.323342	12.06	 0.17	13.37	134.57232	-43.16768	 66.7	0.435	ax01027	10	34603008	1349386241	125673	384	0.000700	20,25	0,17,18,19,21,22,28,30	7,8
2424270.506027	1925.326044	12.74	 0.26	13.52	134.56825	-43.16265	 67.2	0.519	ax01030	9	67108864	1349388291	521836	256	0.000700	26	0,1,11,17,18,19,21,22,28,30	8
2424282.502444	1925.358911	12.77	 0.18	14.94	134.56596	-43.16505	 26.3	0.232	ax01037	9	0	1349451779	371219	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2424283.501575	1925.361648	 0.00	 0.00	13.62	  0.00000	  0.00000	  0.0	0.000	ax01039	9	0	0	0	2048	-1.000000			11
2424285.500270	1925.367124	 0.00	 0.00	12.88	  0.00000	  0.00000	  0.0	0.000	ax01045	10	0	0	0	2048	-1.000000			11
2424296.501399	1925.397264	 0.00	 0.00	12.50	  0.00000	  0.00000	  0.0	0.000	ax01082	10	0	0	0	2048	-1.000000			11
2424317.475048	1925.454726	12.75	 0.10	16.08	134.56544	-43.16528	-43.8	0.162	a13326	10	0	1349453824	702114	512	0.007500		11,16,17,18,19,21,22,28,30	9
2424317.502047	1925.454800	12.70	 0.10	16.47	134.56559	-43.16511	-45.3	0.221	a13327	10	0	1349453824	2039507	512	0.007500		11,16,17,18,19,21,22,28,30	9
2424317.528046	1925.454871	12.66	 0.07	16.28	134.56545	-43.16510	-45.9	0.227	a13328	10	0	1349453824	1792450	512	0.007500		11,16,17,18,19,21,22,28,30	9
2424343.481840	1925.525978	12.69	 0.07	16.02	134.56544	-43.16522	-80.6	0.342	a13388	10	1073741824	1349451776	828036	640	0.007500	30	16,17,18,19,21,22,28,30	7,9
2424499.720006	1925.954027	 0.00	 0.00	13.12	  0.00000	  0.00000	  0.0	0.000	ax01427	10	0	0	0	2048	-1.000000			11
2424502.731898	1925.962279	 0.00	 0.00	13.70	  0.00000	  0.00000	  0.0	0.000	ax01432	9	0	0	0	2048	-1.000000			11
2424523.718190	1926.019776	 0.00	 0.00	14.02	  0.00000	  0.00000	  0.0	0.000	ax01473	10	0	0	0	2048	-1.000000			11
2424525.679486	1926.025149	 0.00	 0.00	13.20	  0.00000	  0.00000	  0.0	0.000	ax01480	10	0	0	0	2048	-1.000000			11
2424526.680275	1926.027891	12.76	 0.12	14.98	134.56642	-43.16501	-54.7	0.079	ax01483	10	0	1349453827	389678	256	0.000700		0,1,11,16,17,18,19,21,22,28,30	8
2424527.677488	1926.030623	 0.00	 0.00	13.89	  0.00000	  0.00000	  0.0	0.000	ax01487	9	0	0	0	2048	-1.000000			11
2424536.666501	1926.055251	12.68	 0.15	14.68	134.56474	-43.16523	-77.3	0.298	ax01510	9	0	1349453827	375478	256	0.000700		0,1,11,16,17,18,19,21,22,28,30	8
2424536.706933	1926.055361	 0.00	 0.00	13.16	  0.00000	  0.00000	  0.0	0.000	ax01511	10	0	0	0	2048	-1.000000			11
2424538.627862	1926.060624	12.50	 0.28	12.69	134.56626	-43.16442	 76.5	0.714	ax01515	9	67117056	1349386243	431669	4480	0.000700	13,26	0,1,17,18,19,21,22,28,30	7,8,12
2424538.703710	1926.060832	12.58	 0.16	15.78	134.56539	-43.16538	 36.7	0.130	mf10059	10	0	1349453824	614728	512	0.000700		11,16,17,18,19,21,22,28,30	9
2424551.677057	1926.096375	 0.00	 0.00	12.95	  0.00000	  0.00000	  0.0	0.000	ax01529	10	0	0	0	2048	-1.000000			11
2424562.609252	1926.126327	12.65	 0.13	14.80	134.56668	-43.16495	 75.7	0.383	ax01540	10	100663296	1349386243	324993	384	0.000700	25,26	0,1,17,18,19,21,22,28,30	7,8
2424563.674072	1926.129244	 0.00	 0.00	13.55	  0.00000	  0.00000	  0.0	0.000	ax01546	9	0	0	0	2048	-1.000000			11
2424565.616325	1926.134565	12.49	 0.18	13.26	134.56864	-43.16464	 48.5	0.377	ax01551	10	100663296	1349388291	95023	256	0.000700	25,26	0,1,11,17,18,19,21,22,28,30	8
2424618.279046	1926.278847	12.69	 0.11	16.79	134.56588	-43.16512	 55.7	0.343	mf10111	10	0	1349453825	76143	512	0.000700		0,11,16,17,18,19,21,22,28,30	9
2424622.292551	1926.289843	12.60	 0.16	16.61	134.56548	-43.16531	-73.8	0.039	mf10118	10	0	1349453824	59533	512	0.000700		11,16,17,18,19,21,22,28,30	9
2424622.582244	1926.290636	13.31	 0.15	14.13	134.56038	-43.16850	 68.9	0.115	ax01567	10	100663296	1349386243	134704	384	0.000700	25,26	0,1,17,18,19,21,22,28,30	7,8
2424623.288395	1926.292571	12.70	 0.09	16.30	134.56551	-43.16527	 71.6	0.091	mf10126	10	0	1349451776	26969	640	0.000700		16,17,18,19,21,22,28,30	7,9
2424623.576039	1926.293359	 0.00	 0.00	13.28	  0.00000	  0.00000	  0.0	0.000	ax01571	10	0	0	0	2048	-1.000000			11
2424635.510857	1926.326057	13.03	 0.38	13.04	134.55991	-43.16684	 79.4	0.472	ax01583	9	8192	1349386243	452810	384	0.000700	13	0,1,17,18,19,21,22,28,30	7,8
2424636.524008	1926.328833	12.88	 0.09	15.24	134.56566	-43.16521	 66.3	0.078	ax01584	10	0	1349453827	396124	256	0.001389		0,1,11,16,17,18,19,21,22,28,30	8
2424640.572447	1926.339925	12.71	 0.12	15.31	134.56549	-43.16561	  1.9	0.091	ax01593	9	33554432	1349388291	367087	256	0.000700	25	0,1,11,17,18,19,21,22,28,30	8
2424641.504037	1926.342477	 0.00	 0.00	12.98	  0.00000	  0.00000	  0.0	0.000	ax01597	10	0	0	0	2048	-1.000000			11
2424641.568444	1926.342653	 0.00	 0.00	13.49	  0.00000	  0.00000	  0.0	0.000	ax01598	10	0	0	0	2048	-1.000000			11
2424643.500654	1926.347947	 0.00	 0.00	12.77	  0.00000	  0.00000	  0.0	0.000	ax01607	9	0	0	0	2048	-1.000000			11
2424646.209980	1926.355370	12.65	 0.23	16.45	134.56528	-43.16529	 82.6	0.274	mf10208	10	128	1349453824	27339	513	0.000700	7	11,16,17,18,19,21,22,28,30	0,9
2424647.207198	1926.358102	12.75	 0.17	15.53	134.56525	-43.16528	 58.8	0.211	mf10216	10	0	1349451776	50312	640	0.000700		16,17,18,19,21,22,28,30	7,9
2424648.207878	1926.360844	12.60	 0.10	15.37	134.56531	-43.16534	 85.3	0.183	mf10224	10	128	1349451776	57959	641	0.000700	7	16,17,18,19,21,22,28,30	0,7,9
2424649.210636	1926.363591	12.67	 0.18	15.78	134.56530	-43.16529	 75.2	0.185	mf10232	10	0	1349453824	24628	512	0.000700		11,16,17,18,19,21,22,28,30	9
2424650.213048	1926.366337	12.74	 0.16	16.84	134.56528	-43.16517	 76.8	0.216	mf10241	10	0	1349454848	29693	576	0.002083		10,11,16,17,18,19,21,22,28,30	6,9
2424651.503763	1926.369873	12.83	 0.17	15.18	134.56392	-43.16541	-70.9	0.224	ax01635	9	0	1349451779	350391	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2424653.214741	1926.374561	12.70	 0.23	17.04	134.56567	-43.16533	 41.0	0.145	mf10257	10	0	1349454848	37889	576	0.000700		10,11,16,17,18,19,21,22,28,30	6,9
2424653.500360	1926.375343	 0.00	 0.00	13.99	  0.00000	  0.00000	  0.0	0.000	ax01642	9	0	0	0	2048	-1.000000			11
2424665.551392	1926.408360	 0.00	 0.00	11.82	  0.00000	  0.00000	  0.0	0.000	ax01661	10	0	0	0	2048	-1.000000			11
2424669.498918	1926.419175	 0.00	 0.00	14.51	  0.00000	  0.00000	  0.0	0.000	ax01668	9	0	0	0	2048	-1.000000			11
2424670.499650	1926.421917	 0.00	 0.00	13.01	  0.00000	  0.00000	  0.0	0.000	ax01672	9	0	0	0	2048	-1.000000			11
2424672.496267	1926.427387	 0.00	 0.00	12.88	  0.00000	  0.00000	  0.0	0.000	ax01680	10	0	0	0	2048	-1.000000			11
2424830.856803	1926.861252	12.93	 0.23	13.83	134.56544	-43.16449	 87.5	0.073	ax01993	9	67108864	1349388291	531485	256	0.000700	26	0,1,11,17,18,19,21,22,28,30	8
2425210.473216	1927.901296	12.83	 0.29	13.82	134.56699	-43.16576	  2.0	0.278	ax02087	10	67125248	1349386243	279021	384	0.000700	14,26	0,1,17,18,19,21,22,28,30	7,8
2425211.539294	1927.904217	 0.00	 0.00	13.23	  0.00000	  0.00000	  0.0	0.000	ax02093	10	0	0	0	2048	-1.000000			11
2425222.804157	1927.935080	 0.00	 0.00	13.55	  0.00000	  0.00000	  0.0	0.000	ax01996	10	0	0	0	2048	-1.000000			11
2425222.858869	1927.935230	 0.00	 0.00	13.98	  0.00000	  0.00000	  0.0	0.000	ax01997	10	0	0	0	2048	-1.000000			11
2425228.780156	1927.951452	 0.00	 0.00	14.41	  0.00000	  0.00000	  0.0	0.000	ax01998	9	0	0	0	2048	-1.000000			11
2425234.554751	1927.967273	 0.00	 0.00	12.43	  0.00000	  0.00000	  0.0	0.000	ax02109	10	0	0	0	2048	-1.000000			11
2425244.492308	1927.994499	12.86	 0.23	13.48	134.56417	-43.16472	 13.9	0.200	ax02118	9	0	1349451776	301369	384	0.000700		16,17,18,19,21,22,28,30	7,8
2425246.462426	1927.999897	 0.00	 0.00	13.14	  0.00000	  0.00000	  0.0	0.000	ax02122	9	0	0	0	2048	-1.000000			11
2425266.443137	1928.054489	 0.00	 0.00	12.89	  0.00000	  0.00000	  0.0	0.000	ax02138	10	0	0	0	2048	-1.000000			11
2425266.506852	1928.054664	 0.00	 0.00	12.64	  0.00000	  0.00000	  0.0	0.000	ax02139	10	0	0	0	2048	-1.000000			11
2425267.492347	1928.057356	 0.00	 0.00	12.45	  0.00000	  0.00000	  0.0	0.000	ax02143	10	0	0	0	2048	-1.000000			11
2425273.428872	1928.073576	 0.00	 0.00	12.66	  0.00000	  0.00000	  0.0	0.000	ax02148	9	0	0	0	2048	-1.000000			11
2425276.470544	1928.081887	 0.00	 0.00	13.65	  0.00000	  0.00000	  0.0	0.000	ax02156	10	0	0	0	2048	-1.000000			11
2425294.419651	1928.130928	12.73	 0.12	15.31	134.56516	-43.16399	-85.7	0.175	ax02176	9	0	1349451779	337029	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2425299.356495	1928.144417	 0.00	 0.00	12.75	  0.00000	  0.00000	  0.0	0.000	ax02185	9	0	0	0	2048	-1.000000			11
2425324.321477	1928.212627	 0.00	 0.00	13.51	  0.00000	  0.00000	  0.0	0.000	ax02213	10	0	0	0	2048	-1.000000			11
2425324.385192	1928.212801	 0.00	 0.00	13.36	  0.00000	  0.00000	  0.0	0.000	ax02214	10	0	0	0	2048	-1.000000			11
2425325.323074	1928.215364	12.70	 0.07	14.37	134.57116	-43.16515	-75.0	0.670	ax02216	9	67108864	1349386243	269449	4480	0.000700	26	0,1,17,18,19,21,22,28,30	7,8,12
2425327.325191	1928.220834	12.67	 0.28	12.71	134.56646	-43.16499	-77.9	0.234	ax02228	9	100671488	1349386243	528217	384	0.000700	13,25,26	0,1,17,18,19,21,22,28,30	7,8
2425332.313500	1928.234463	12.70	 0.11	14.89	134.56629	-43.16438	 -3.3	0.056	ax02247	9	0	1349451779	340846	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2425332.376520	1928.234635	10.63	 0.13	12.66	134.55273	-43.15639	-59.2	0.210	ax02248	10	276824064	1349388288	123151	256	0.000700	23,28	11,17,18,19,21,22,28,30	8
2425350.261692	1928.283502	12.73	 0.12	14.76	134.56445	-43.16520	 74.8	0.297	ax02252	10	0	1349451779	347893	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2425353.367647	1928.291988	 0.00	 0.00	13.14	  0.00000	  0.00000	  0.0	0.000	ax02257	10	0	0	0	2048	-1.000000			11
2425360.243959	1928.310776	 0.00	 0.00	13.04	  0.00000	  0.00000	  0.0	0.000	ax02277	10	0	0	0	2048	-1.000000			11
2425361.236381	1928.313487	 0.00	 0.00	12.59	  0.00000	  0.00000	  0.0	0.000	ax02280	9	0	0	0	2048	-1.000000			11
2425361.284513	1928.313619	 0.00	 0.00	13.43	  0.00000	  0.00000	  0.0	0.000	ax02281	10	0	0	0	2048	-1.000000			11
2425362.240192	1928.316230	12.44	 0.11	13.75	134.56581	-43.16549	 89.6	0.520	ax02296	9	67108864	1349386243	290591	384	0.000700	26	0,1,17,18,19,21,22,28,30	7,8
2425363.236724	1928.318953	12.70	 0.13	14.47	134.56617	-43.16453	 56.6	0.237	ax02305	10	0	1349451779	344997	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2425376.224512	1928.354439	 0.00	 0.00	13.30	  0.00000	  0.00000	  0.0	0.000	ax02322	10	0	0	0	2048	-1.000000			11
2425376.277838	1928.354584	 0.00	 0.00	13.87	  0.00000	  0.00000	  0.0	0.000	ax02323	10	0	0	0	2048	-1.000000			11
2425382.221297	1928.370823	12.78	 0.17	14.78	134.56575	-43.16523	 57.1	0.224	ax02364	10	67108864	1349386243	338974	384	0.000700	26	0,1,17,18,19,21,22,28,30	7,8
2425383.220634	1928.373554	 0.00	 0.00	12.81	  0.00000	  0.00000	  0.0	0.000	ax02371	9	0	0	0	2048	-1.000000			11
2425384.217904	1928.376278	 0.00	 0.00	14.09	  0.00000	  0.00000	  0.0	0.000	ax02387	10	0	0	0	2048	-1.000000			11
2425390.202144	1928.392629	12.69	 0.09	15.79	134.56573	-43.16517	-33.1	0.365	mf11734	10	0	1349451776	40822	640	0.000700		16,17,18,19,21,22,28,30	7,9
2425391.215634	1928.395398	12.80	 0.11	13.69	134.56537	-43.16572	 15.6	0.072	ax02466	10	0	1349453827	140999	256	0.000700		0,1,11,16,17,18,19,21,22,28,30	8
2425405.215968	1928.433650	 0.00	 0.00	13.20	  0.00000	  0.00000	  0.0	0.000	ax02479	10	0	0	0	2048	-1.000000			11
2425406.214039	1928.436377	12.79	 0.49	12.83	134.56407	-43.16156	 73.7	0.340	ax02481	9	67117056	1349386243	352030	384	0.000700	13,26	0,1,17,18,19,21,22,28,30	7,8
2425410.212012	1928.447301	 0.00	 0.00	12.74	  0.00000	  0.00000	  0.0	0.000	ax02490	10	0	0	0	2048	-1.000000			11
2425417.217830	1928.466442	 0.00	 0.00	12.09	  0.00000	  0.00000	  0.0	0.000	ax02529	10	0	0	0	2048	-1.000000			11
2425591.562300	1928.942793	12.61	 0.12	15.36	134.56569	-43.16514	 82.0	0.152	mf12615	10	128	1349451776	27134	641	0.000700	7	16,17,18,19,21,22,28,30	0,7,9
2425593.544480	1928.948209	12.71	 0.10	14.71	134.56562	-43.16526	-59.6	0.168	mf12638	10	0	1349453824	36237	512	0.000700		11,16,17,18,19,21,22,28,30	9
2425594.485011	1928.950779	12.72	 0.09	15.90	134.56553	-43.16514	 16.4	0.096	mf12646	10	0	1349451779	257766	640	0.000700		0,1,16,17,18,19,21,22,28,30	7,9
2425619.564798	1929.019356	12.65	 0.14	15.62	134.56581	-43.16543	-56.3	0.229	mf12735	10	0	1349452803	226977	704	0.000700		0,1,10,16,17,18,19,21,22,28,30	6,7,9
2425624.482093	1929.032828	12.68	 0.15	16.43	134.56538	-43.16537	 57.6	0.337	mf12762	10	0	1349452800	66880	704	0.000700		10,16,17,18,19,21,22,28,30	6,7,9
2425677.384686	1929.177766	12.73	 0.09	15.32	134.56487	-43.16533	-82.0	0.228	mf12866	10	0	1349451776	281168	640	0.000700		16,17,18,19,21,22,28,30	7,9
2425682.373755	1929.191435	12.70	 0.17	16.50	134.56549	-43.16540	-81.7	0.033	mf12868	10	0	1349454850	274891	576	0.000700		1,10,11,16,17,18,19,21,22,28,30	6,9
2425682.406304	1929.191524	12.77	 0.08	16.17	134.56560	-43.16553	-47.6	0.173	mf12869	10	0	1349454848	52500	576	0.000700		10,11,16,17,18,19,21,22,28,30	6,9
2425685.334014	1929.199545	12.71	 0.07	13.35	134.56240	-43.16512	-82.8	0.848	rb00199	10	0	1349451779	312111	4480	0.000700		0,1,16,17,18,19,21,22,28,30	7,8,12
2425706.296603	1929.256977	12.68	 0.12	15.43	134.56531	-43.16539	-79.8	0.195	mf12950	10	0	1349452803	277552	704	0.000700		0,1,10,16,17,18,19,21,22,28,30	6,7,9
2425706.329152	1929.257066	12.71	 0.11	16.31	134.56529	-43.16527	 78.0	0.091	mf12951	10	0	1349454848	91434	576	0.000700		10,11,16,17,18,19,21,22,28,30	6,9
2425773.209837	1929.440301	12.71	 0.10	13.28	134.56544	-43.16486	-21.3	0.502	rb00375	10	0	1349451776	284923	384	0.000700		16,17,18,19,21,22,28,30	7,8
2425971.547012	1929.983690	12.66	 0.30	16.57	134.56563	-43.16530	 26.2	0.051	mf13861	10	0	1349454848	57648	576	0.000700		10,11,16,17,18,19,21,22,28,30	6,9
2425982.538269	1930.013803	12.74	 0.17	15.75	134.56531	-43.16521	-55.4	0.195	mf13888	10	0	1349453824	257526	512	0.000700		11,16,17,18,19,21,22,28,30	9
2425984.527777	1930.019254	 0.00	 0.00	15.51	  0.00000	  0.00000	  0.0	0.000	rb00735	9	0	0	0	2048	-1.000000			11
2425999.500812	1930.060276	13.18	 0.22	13.66	134.56067	-43.16522	-50.3	0.202	b53772	10	41951232	1349386243	52701	640	0.000700	13,23,25	0,1,17,18,19,21,22,28,30	7,9
2426005.471448	1930.076634	12.66	 0.12	14.54	134.56548	-43.16518	-28.1	0.411	b53790	10	0	1349453824	286723	512	0.000700		11,16,17,18,19,21,22,28,30	9
2426006.447274	1930.079308	12.81	 0.26	15.41	134.56547	-43.16515	-45.1	0.282	b53800	10	0	1349454848	217406	576	0.000700		10,11,16,17,18,19,21,22,28,30	6,9
2426006.479825	1930.079397	12.70	 0.08	14.42	134.56531	-43.16555	-51.1	0.566	b53801	10	0	1349451776	28734	640	0.000700		16,17,18,19,21,22,28,30	7,9
2426007.415136	1930.081959	12.71	 0.13	15.25	134.56553	-43.16496	 45.0	0.297	rb00770	9	0	1349451779	346708	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2426007.497898	1930.082186	12.73	 0.11	14.72	134.56542	-43.16565	-53.3	0.526	b53813	10	0	1349453825	80995	512	0.000700		0,11,16,17,18,19,21,22,28,30	9
2426011.417815	1930.092926	12.72	 0.08	14.46	134.56534	-43.16551	-54.4	0.490	b53825	10	0	1349453825	52291	512	0.000700		0,11,16,17,18,19,21,22,28,30	9
2426012.462200	1930.095787	12.79	 0.06	14.62	134.56557	-43.16562	-49.7	0.516	b53838	10	0	1349451777	62175	640	0.000700		0,16,17,18,19,21,22,28,30	7,9
2426013.477150	1930.098568	12.66	 0.07	14.93	134.56520	-43.16593	-75.5	0.213	rb00786	9	0	1349453827	307943	256	0.000700		0,1,11,16,17,18,19,21,22,28,30	8
2426013.503814	1930.098641	12.71	 0.08	13.31	134.56485	-43.16554	-48.1	0.518	b53850	10	0	1349453825	52495	512	0.000700		0,11,16,17,18,19,21,22,28,30	9
2426014.440157	1930.101206	12.73	 0.11	14.11	134.56525	-43.16540	-47.6	0.540	b53857	10	0	1349451776	42184	640	0.000700		16,17,18,19,21,22,28,30	7,9
2426027.384749	1930.136671	12.62	 0.15	14.31	134.56513	-43.16561	-73.8	0.459	b53870	10	0	1349451776	48997	640	0.000700		16,17,18,19,21,22,28,30	7,9
2426028.442970	1930.139570	12.70	 0.08	14.69	134.56502	-43.16547	-51.2	0.523	b53876	10	0	1349453825	43800	512	0.000700		0,11,16,17,18,19,21,22,28,30	9
2426029.467948	1930.142378	12.67	 0.09	14.13	134.56533	-43.16548	-48.7	0.524	b53885	10	0	1349453825	42492	512	0.000700		0,11,16,17,18,19,21,22,28,30	9
2426030.407048	1930.144951	12.62	 0.07	15.36	134.56566	-43.16517	-79.8	0.485	b53891	10	0	1349454848	301126	576	0.000700		10,11,16,17,18,19,21,22,28,30	6,9
2426030.439598	1930.145040	12.74	 0.10	13.68	134.56541	-43.16546	-51.4	0.515	b53892	10	0	1349451777	97018	640	0.000700		0,16,17,18,19,21,22,28,30	7,9
2426034.445999	1930.156016	12.72	 0.04	14.58	134.56514	-43.16555	-54.3	0.560	b53904	10	0	1349451777	40533	640	0.000700		0,16,17,18,19,21,22,28,30	7,9
2426035.301989	1930.158362	12.70	 0.10	14.27	134.56526	-43.16562	-52.0	0.521	b53911	10	0	1349453825	71609	512	0.000700		0,11,16,17,18,19,21,22,28,30	9
2426035.333845	1930.158449	12.77	 0.07	14.52	134.56512	-43.16543	-52.2	0.515	b53912	10	0	1349451776	88631	640	0.000700		16,17,18,19,21,22,28,30	7,9
2426035.365703	1930.158536	12.72	 0.14	14.16	134.56514	-43.16556	-49.0	0.536	b53913	10	0	1349453824	81464	512	0.000700		11,16,17,18,19,21,22,28,30	9
2426035.397561	1930.158623	12.71	 0.08	13.99	134.56482	-43.16556	-51.1	0.546	b53914	10	0	1349453825	72789	512	0.000700		0,11,16,17,18,19,21,22,28,30	9
2426035.429417	1930.158711	12.68	 0.13	14.46	134.56534	-43.16555	-47.7	0.536	b53915	10	0	1349453824	71241	512	0.000700		11,16,17,18,19,21,22,28,30	9
2426035.461275	1930.158798	12.69	 0.07	13.21	134.56509	-43.16545	-49.9	0.574	b53916	10	0	1349451777	89923	640	0.000700		0,16,17,18,19,21,22,28,30	7,9
2426036.384440	1930.161327	12.77	 0.18	15.24	134.56554	-43.16516	-77.3	0.395	b53926	10	128	1349454848	271540	577	0.000700	7	10,11,16,17,18,19,21,22,28,30	0,6,9
2426037.395559	1930.164097	12.64	 0.19	15.46	134.56571	-43.16514	-80.0	0.439	b53938	10	0	1349454848	252142	576	0.000700		10,11,16,17,18,19,21,22,28,30	6,9
2426040.346497	1930.172182	12.56	 0.21	15.73	134.56568	-43.16500	-49.4	0.061	b53946	10	0	1349454848	241249	576	0.000700		10,11,16,17,18,19,21,22,28,30	6,9
2426041.367307	1930.174979	12.69	 0.07	15.20	134.56553	-43.16508	 89.8	0.451	b53954	9	0	1349453827	246942	512	0.000700		0,1,11,16,17,18,19,21,22,28,30	9
2426054.290100	1930.210384	12.54	 0.16	15.40	134.56544	-43.16523	-84.3	0.221	b53969	10	0	1349453824	224466	512	0.000700		11,16,17,18,19,21,22,28,30	9
2426055.300163	1930.213151	12.68	 0.17	14.90	134.56552	-43.16528	 83.2	0.536	mf14018	10	128	1349451779	246502	641	0.000700	7	0,1,16,17,18,19,21,22,28,30	0,7,9
2426056.247897	1930.215748	12.65	 0.24	15.12	134.56550	-43.16517	 84.1	0.416	b53974	10	0	1349453824	265235	512	0.000700		11,16,17,18,19,21,22,28,30	9
2426056.279754	1930.215835	12.73	 0.23	15.07	134.56507	-43.16526	-86.8	0.383	b53975	10	0	1349454848	263131	576	0.000700		10,11,16,17,18,19,21,22,28,30	6,9
2426056.311610	1930.215922	12.66	 0.16	15.89	134.56562	-43.16518	-85.8	0.154	b53976	9	0	1349454848	282303	576	0.000700		10,11,16,17,18,19,21,22,28,30	6,9
2426056.343467	1930.216009	12.78	 0.15	14.99	134.56543	-43.16524	-66.5	0.463	b53977	9	0	1349453824	273167	512	0.000700		11,16,17,18,19,21,22,28,30	9
2426056.375324	1930.216097	12.68	 0.11	14.66	134.56548	-43.16517	-53.2	0.575	b53978	10	0	1349451776	224124	640	0.000700		16,17,18,19,21,22,28,30	7,9
2426056.388135	1930.216132	12.71	 0.09	13.90	134.56553	-43.16506	-59.4	0.384	rb00853	10	0	1349451776	249573	384	0.000700		16,17,18,19,21,22,28,30	7,8
2426056.407180	1930.216184	12.69	 0.13	14.48	134.56564	-43.16532	-60.4	0.496	b53979	10	0	1349453824	176433	512	0.000700		11,16,17,18,19,21,22,28,30	9
2426060.328303	1930.226927	12.55	 0.18	15.18	134.56556	-43.16516	-73.5	0.448	b53989	10	0	1349454848	284370	576	0.000700		10,11,16,17,18,19,21,22,28,30	6,9
2426062.348418	1930.232461	12.51	 0.22	15.47	134.56570	-43.16510	-48.3	0.425	b53998	10	0	1349454848	295085	576	0.000700		10,11,16,17,18,19,21,22,28,30	6,9
2426063.342199	1930.235184	12.87	 0.20	15.60	134.56579	-43.16523	-50.1	0.234	b54010	9	0	1349454848	321741	576	0.000700		10,11,16,17,18,19,21,22,28,30	6,9
2426065.298596	1930.240544	12.69	 0.15	16.00	134.56549	-43.16517	-88.7	0.129	b54034	10	0	1349453824	304975	512	0.000700		11,16,17,18,19,21,22,28,30	9
2426067.264685	1930.245931	12.73	 0.31	16.25	134.56553	-43.16510	 68.8	0.146	b54037	10	0	1349454848	314442	576	0.000700		10,11,16,17,18,19,21,22,28,30	6,9
2426086.265449	1930.297988	12.69	 0.19	15.61	134.56529	-43.16515	-63.1	0.354	b54089	10	0	1349453824	298381	512	0.000700		11,16,17,18,19,21,22,28,30	9
2426090.285518	1930.309001	12.73	 0.11	13.28	134.56504	-43.16555	-49.9	0.566	b54111	10	0	1349451777	61288	640	0.000700		0,16,17,18,19,21,22,28,30	7,9
2426091.227763	1930.311583	12.63	 0.20	16.33	134.56544	-43.16569	-58.0	0.105	a14688	10	0	1349453824	56733	512	0.007500		11,16,17,18,19,21,22,28,30	9
2426093.244644	1930.317109	12.76	 0.09	14.44	134.56532	-43.16557	-50.8	0.559	b54146	10	0	1349451776	56433	640	0.000700		16,17,18,19,21,22,28,30	7,9
2426097.263313	1930.328119	12.67	 0.09	15.26	134.56575	-43.16534	-58.3	0.458	b54188	10	128	1349453824	246289	513	0.000700	7	11,16,17,18,19,21,22,28,30	0,9
2426308.564432	1930.907026	12.72	 0.05	14.47	134.56558	-43.16527	-86.5	0.409	b54779	10	0	1349451776	482843	640	0.000700		16,17,18,19,21,22,28,30	7,9
2426328.523726	1930.961709	12.76	 0.08	14.34	134.56511	-43.16547	 10.5	0.408	rb01411	9	0	1349453824	479466	256	0.000700		11,16,17,18,19,21,22,28,30	8
2426329.497154	1930.964376	12.72	 0.09	14.93	134.56551	-43.16527	 83.6	0.535	b54812	10	0	1349453824	250388	512	0.000700		11,16,17,18,19,21,22,28,30	9
2426401.335149	1931.161192	12.77	 0.07	16.70	134.56537	-43.16539	-31.0	0.143	a15219	10	0	1349451776	484228	640	0.007500		16,17,18,19,21,22,28,30	7,9
2426410.373634	1931.185955	12.86	 0.27	12.87	134.56107	-43.16414	-76.5	0.216	b54941	10	109060096	1349388291	70412	512	0.000700	13,23,25,26	0,1,11,17,18,19,21,22,28,30	9
2426411.323454	1931.188557	12.73	 0.30	12.97	134.56489	-43.16578	-17.8	0.429	rb01509	10	24640	1349386240	395996	384	0.000700	6,13,14	17,18,19,21,22,28,30	7,8
2426414.328039	1931.196789	12.53	 0.12	15.30	134.56562	-43.16514	 66.9	0.303	b54968	10	0	1349453824	365170	512	0.000700		11,16,17,18,19,21,22,28,30	9
2426414.360588	1931.196878	12.88	 0.42	13.30	134.56276	-43.16527	-48.1	0.367	b54969	10	109060096	1349388291	136782	512	0.000700	13,23,25,26	0,1,11,17,18,19,21,22,28,30	9
2426414.369654	1931.196903	 0.00	 0.00	11.98	  0.00000	  0.00000	  0.0	0.000	rb01526	10	0	0	0	2048	-1.000000			11
2426426.267288	1931.229499	 0.00	 0.00	12.98	  0.00000	  0.00000	  0.0	0.000	b54992	10	0	0	0	2048	-1.000000			11
